#YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
#yr,mo,dy,hr,mn,degT,m/s,m/s,m,sec,sec,degT,hPa,degC,degC,degC,mi,ft
2022,6,22,13,0,271,2.3,3,99,99,99,999,1013.9,14.7,15.1,13.9,99,99
2022,6,22,13,10,282,1.8,2.4,99,99,99,999,1014,14.8,15.2,14,99,99
2022,6,22,13,20,292,2,2.8,99,99,99,999,1014,14.8,15.2,14,99,99
2022,6,22,13,30,299,2.1,2.7,99,99,99,999,1014.1,14.9,15.2,14.1,99,99
2022,6,22,13,40,304,2.1,2.8,0.9,12.9,8.33,256,1014.2,14.9,15.2,14.1,99,99
2022,6,22,13,50,297,2.6,3.4,99,99,99,999,1014.2,14.9,15.2,14.1,99,99
2022,6,22,14,0,294,2.3,3.5,99,99,99,999,1014.2,14.9,15.1,14.1,99,99
2022,6,22,14,10,295,2.3,3.4,99,99,99,999,1014.4,14.8,15.1,14,99,99
2022,6,22,14,20,291,2.2,2.7,99,99,99,999,1014.5,14.7,15.1,13.9,99,99
2022,6,22,14,30,278,2.7,3.7,99,99,99,999,1014.5,14.7,15.1,13.9,99,99
2022,6,22,14,40,269,2.9,3.9,0.84,12.9,7.67,267,1014.6,14.5,15.1,13.7,99,99
2022,6,22,14,50,272,3,3.6,99,99,99,999,1014.6,14.4,15.1,13.6,99,99
2022,6,22,15,0,274,2.8,3.8,99,99,99,999,1014.6,14.5,15.1,13.8,99,99
2022,6,22,15,10,280,2.9,3.8,99,99,99,999,1014.8,14.4,15.1,13.6,99,99
2022,6,22,15,20,284,2.8,3.6,99,99,99,999,1014.8,14.4,15.1,13.6,99,99
2022,6,22,15,30,280,2.7,3.4,99,99,99,999,1014.8,14.3,15.1,13.5,99,99
2022,6,22,15,40,287,2.9,3.7,0.77,12.12,7.15,271,1015,14.3,15.1,13.5,99,99
2022,6,22,15,50,279,2.8,3.7,99,99,99,999,1015.1,14.2,15.1,13.3,99,99
2022,6,22,16,0,279,2.9,3.8,99,99,99,999,1015,14.2,15.1,13.3,99,99
2022,6,22,16,10,287,3,3.9,99,99,99,999,1015.1,14.2,15.2,13.3,99,99
2022,6,22,16,20,280,2.5,3.4,99,99,99,999,1015.1,14.2,15.3,13.3,99,99
2022,6,22,16,30,283,2.6,3.5,99,99,99,999,1015,14.3,15.4,13.4,99,99
2022,6,22,16,40,267,2.4,3.1,0.72,12.12,7.65,254,1015,14.4,15.5,13.4,99,99
2022,6,22,16,50,275,1.9,2.7,99,99,99,999,1015.1,14.5,15.7,13.5,99,99
2022,6,22,17,0,287,2.3,2.9,99,99,99,999,1015.1,14.5,15.7,13.4,99,99
2022,6,22,17,10,297,2,3,99,99,99,999,1015,14.4,16.6,13.2,99,99
2022,6,22,17,20,300,2,3,99,99,99,999,1015.1,14.4,17,13.1,99,99
2022,6,22,17,30,286,1.2,1.9,99,99,99,999,1015.1,14.5,17.5,13.2,99,99
2022,6,22,17,40,284,1.4,2.4,0.61,12.9,7.21,303,1015.2,14.6,17.7,13.2,99,99
2022,6,22,17,50,269,2.1,3.4,99,99,99,999,1015.2,14.5,17.8,12.9,99,99
2022,6,22,18,0,279,1.1,2.8,99,99,99,999,1015.2,14.5,18.1,12.9,99,99
2022,6,22,18,10,260,1.7,3.4,99,99,99,999,1015,14.7,18,13,99,99
2022,6,22,18,20,244,2.9,4,99,99,99,999,1015,14.6,18.5,12.8,99,99
2022,6,22,18,30,261,2.8,4,99,99,99,999,1015.1,14.5,18.6,12.7,99,99
2022,6,22,18,40,256,3,3.8,0.73,12.12,7.93,292,1015.1,14.5,18.3,12.8,99,99
2022,6,22,18,50,257,3.5,4.3,99,99,99,999,1015,14.4,18.1,12.7,99,99
2022,6,22,19,10,255,4,4.9,99,99,99,999,1014.9,14.1,18.1,12.5,99,99
2022,6,22,19,20,257,3.7,4.5,99,99,99,999,1014.8,14.2,18.1,12.7,99,99
2022,6,22,19,30,261,3.4,4.3,99,99,99,999,1014.8,14.2,18,12.7,99,99
2022,6,22,19,40,259,3.6,4.4,0.76,11.43,8.19,283,1014.8,14.3,18.3,12.8,99,99
2022,6,22,19,50,263,3.9,4.9,99,99,99,999,1014.8,14.4,18.3,12.9,99,99
2022,6,22,20,0,263,3.8,4.6,99,99,99,999,1014.6,14.4,18.4,12.9,99,99
2022,6,22,20,10,267,4.2,5.1,99,99,99,999,1014.5,14.4,18.3,12.9,99,99
2022,6,22,20,20,263,4.3,5,99,99,99,999,1014.3,14.6,18.2,13.1,99,99
2022,6,22,20,30,269,4,5.1,99,99,99,999,1014.2,14.5,18.2,12.9,99,99
2022,6,22,20,40,275,4,4.8,0.66,10.81,7.47,280,1014.2,14.6,18.2,13.1,99,99
2022,6,22,20,50,277,4.3,5.2,99,99,99,999,1014.2,14.7,18.1,13.1,99,99
2022,6,22,21,0,271,4.6,5.5,99,99,99,999,1014.1,14.7,18,13.1,99,99
2022,6,22,21,10,274,4.8,5.9,99,99,99,999,1014.1,14.7,17.7,13,99,99
2022,6,22,21,20,277,4.8,5.8,99,99,99,999,1014.1,14.8,17.9,13.2,99,99
2022,6,22,21,30,269,5,5.9,99,99,99,999,1014.1,14.9,18,13.2,99,99
2022,6,22,21,40,270,5.2,6.2,0.64,12.12,7.14,267,1014.2,15,17.9,13.4,99,99
2022,6,22,21,50,271,5.4,6.5,99,99,99,999,1014,15,18,13.4,99,99
2022,6,22,22,0,269,5.6,6.6,99,99,99,999,1014.1,14.9,17.9,13.3,99,99
2022,6,22,22,10,273,5.6,6.8,99,99,99,999,1014,14.9,17.8,13.4,99,99
2022,6,22,22,20,271,6,7.3,99,99,99,999,1013.8,14.9,17.8,13.5,99,99
2022,6,22,22,30,270,6.1,7.1,99,99,99,999,1013.7,15,17.8,13.5,99,99
2022,6,22,22,40,269,6.1,7.2,0.63,12.12,4.93,247,1013.6,15.1,17.7,13.6,99,99
2022,6,22,22,50,269,5.9,6.9,99,99,99,999,1013.5,15.1,17.5,13.6,99,99
2022,6,23,0,0,270,6.4,7.4,99,99,99,999,1013.1,999,17.2,999,99,99
2022,6,23,0,10,269,6.4,7.5,99,99,99,999,1013,15.3,17.2,13.6,99,99
2022,6,23,0,20,272,6.4,7.4,99,99,99,999,1013.1,15.3,17.2,13.7,99,99
2022,6,23,0,30,270,6.1,7.1,99,99,99,999,1013,15.4,17.2,13.8,99,99
2022,6,23,0,40,271,6.1,7.1,0.73,12.12,4.14,253,1012.9,15.4,17.2,13.8,99,99
2022,6,23,0,50,267,6,6.9,99,99,99,999,1012.9,15.4,17.1,13.8,99,99
2022,6,23,1,0,263,5.9,7,99,99,99,999,1012.8,15.4,17,13.8,99,99
2022,6,23,1,10,266,5.8,6.8,99,99,99,999,1012.8,15.4,17.1,13.9,99,99
2022,6,23,1,20,266,6,6.9,99,99,99,999,1012.9,15.4,17.1,13.9,99,99
2022,6,23,1,30,267,6.1,7,99,99,99,999,1012.9,15.4,17.1,13.9,99,99
2022,6,23,1,40,265,6,6.9,0.69,12.12,4.59,255,1012.9,15.3,17.1,13.8,99,99
2022,6,23,1,50,270,6,7,99,99,99,999,1012.9,15.4,16.8,13.9,99,99
2022,6,23,2,0,270,5.7,6.8,99,99,99,999,1012.9,15.4,16.5,13.9,99,99
2022,6,23,2,10,268,5.9,6.9,99,99,99,999,1012.9,15.4,16.7,13.8,99,99
2022,6,23,2,20,266,6,7.1,99,99,99,999,1012.9,15.5,16.9,13.9,99,99
2022,6,23,2,30,268,5.9,7.1,99,99,99,999,1012.9,15.5,16.9,14,99,99
2022,6,23,2,40,265,6,7.2,0.8,12.12,4.89,254,1012.9,15.5,16.8,14,99,99
2022,6,23,2,50,268,5.6,6.8,99,99,99,999,1012.9,15.5,16.7,14,99,99
2022,6,23,3,0,266,5.9,7,99,99,99,999,1012.9,15.5,16.6,14,99,99
2022,6,23,3,10,269,6.4,7.4,99,99,99,999,1012.9,15.4,16.6,14,99,99
2022,6,23,3,20,270,6.2,7.6,99,99,99,999,1012.9,15.4,16.6,14,99,99
2022,6,23,3,30,270,6,7.1,99,99,99,999,1013,15.3,16.6,14,99,99
2022,6,23,3,40,269,6.1,7.2,0.74,12.12,4.27,235,1013.1,15.3,16.6,14,99,99
2022,6,23,3,50,270,6.2,7.3,99,99,99,999,1013.1,15.3,16.7,14,99,99
2022,6,23,4,0,272,5.6,6.8,99,99,99,999,1013.2,15.4,16.7,14.2,99,99
2022,6,23,4,10,269,5.7,6.8,99,99,99,999,1013.4,15.4,16.7,14.2,99,99
2022,6,23,4,20,267,5.6,6.8,99,99,99,999,1013.3,15.3,16.6,14,99,99
2022,6,23,4,30,264,5.7,6.6,99,99,99,999,1013.4,15.3,16.6,14,99,99
2022,6,23,4,40,263,5.9,7.1,0.82,11.43,4.22,255,1013.5,15.3,16.4,14,99,99
2022,6,23,4,50,265,6.4,7.8,99,99,99,999,1013.5,15.3,16.3,14,99,99
2022,6,23,5,0,266,6.1,7.2,99,99,99,999,1013.6,15.3,16.1,14.1,99,99
2022,6,23,5,10,272,5.8,7.2,99,99,99,999,1013.6,15.3,16.1,14.1,99,99
2022,6,23,5,20,273,5.9,7.1,99,99,99,999,1013.8,15.2,16.1,14,99,99
2022,6,23,5,30,270,5.6,6.9,99,99,99,999,1013.8,15,16.2,13.9,99,99
2022,6,23,5,40,265,5.5,6.8,0.8,11.43,4.42,292,1013.7,14.9,16.2,13.8,99,99
2022,6,23,5,50,269,5.2,6.8,99,99,99,999,1013.7,14.8,16.2,13.8,99,99
2022,6,23,6,0,271,5.1,6.5,99,99,99,999,1013.7,14.7,16.3,13.7,99,99
2022,6,23,6,10,268,4.8,6.4,99,99,99,999,1013.7,14.6,16.3,13.6,99,99
2022,6,23,6,20,266,5,6.2,99,99,99,999,1013.7,14.4,16.4,13.5,99,99
2022,6,23,6,30,266,5,6.1,99,99,99,999,1013.8,14.2,16.4,13.3,99,99
2022,6,23,6,40,266,5,6.3,0.71,8.33,3.95,266,1013.7,14.2,16.5,13.4,99,99
2022,6,23,6,50,263,4.9,6.1,99,99,99,999,1013.7,14,16.5,13.2,99,99
2022,6,23,7,0,272,4.9,6,99,99,99,999,1013.6,13.8,16.5,13,99,99
2022,6,23,7,10,256,4.2,5.4,99,99,99,999,1013.4,13.8,16.5,13.1,99,99
2022,6,23,7,20,258,4.4,5.9,99,99,99,999,1013.4,13.8,16.6,13.1,99,99
2022,6,23,7,30,257,4.4,6,99,99,99,999,1013.4,13.8,16.6,13.2,99,99
2022,6,23,7,40,256,4.7,6.3,0.77,12.12,4.68,303,1013.3,13.7,16.6,13.1,99,99
2022,6,23,7,50,262,4.4,5.6,99,99,99,999,1013.2,13.5,16.6,12.9,99,99
2022,6,23,8,0,257,3.9,5.5,99,99,99,999,1012.9,13.5,16.6,13,99,99
2022,6,23,8,10,251,4.5,5.5,99,99,99,999,1013,13.6,16.6,13.1,99,99
2022,6,23,8,20,267,4.5,6.3,99,99,99,999,1013,13.5,16.6,13,99,99
2022,6,23,8,30,260,4.5,5.6,99,99,99,999,1012.9,13.4,16.6,12.9,99,99
2022,6,23,8,40,262,4.7,5.8,0.75,12.12,4.65,250,1012.9,13.5,16.6,13,99,99
2022,6,23,8,50,267,4.7,6.3,99,99,99,999,1012.9,13.5,16.6,13,99,99
2022,6,23,9,0,278,4.5,5.8,99,99,99,999,1012.9,13.5,16.6,13,99,99
2022,6,23,9,10,269,5.1,6.3,99,99,99,999,1012.8,13.5,16.6,13,99,99
2022,6,23,9,20,263,5.2,6.6,99,99,99,999,1012.7,13.5,16.6,13,99,99
2022,6,23,9,30,268,5.2,6.5,99,99,99,999,1012.9,13.6,16.6,13.1,99,99
2022,6,23,9,40,266,5,6.1,0.68,11.43,4.26,279,1012.8,13.6,16.6,13.1,99,99
2022,6,23,9,50,268,5.2,6.8,99,99,99,999,1012.8,13.5,16.6,13,99,99
2022,6,23,10,0,265,4.8,6.4,99,99,99,999,1012.7,13.7,16.6,13.3,99,99
2022,6,23,10,10,258,4.8,6.5,99,99,99,999,1012.6,13.7,16.6,13.2,99,99
2022,6,23,10,20,257,4.8,6.2,99,99,99,999,1012.7,13.8,16.6,13.3,99,99
2022,6,23,10,30,266,4.7,5.8,99,99,99,999,1012.6,13.9,16.6,13.4,99,99
2022,6,23,10,40,262,4.7,6.1,0.74,10.81,4.32,255,1012.7,13.9,16.5,13.4,99,99
2022,6,23,10,50,250,4.4,5.9,99,99,99,999,1012.6,13.9,16.5,13.4,99,99
2022,6,23,11,0,253,4,5.6,99,99,99,999,1012.6,13.8,16.5,13.3,99,99
2022,6,23,11,10,253,4.4,6.1,99,99,99,999,1012.6,13.9,16.5,13.4,99,99
2022,6,23,11,20,267,4.6,5.9,99,99,99,999,1012.7,13.9,16.5,13.4,99,99
2022,6,23,11,30,252,4.5,6,99,99,99,999,1012.8,13.9,16.5,13.4,99,99
2022,6,23,11,40,260,4.5,6,0.74,12.12,4.34,307,1012.7,13.9,16.5,13.3,99,99
2022,6,23,11,50,261,4.2,5.9,99,99,99,999,1012.7,13.8,16.5,13.2,99,99
2022,6,23,12,0,252,4.3,5.5,99,99,99,999,1012.8,13.8,16.5,13.2,99,99
2022,6,23,12,10,254,3.9,5.1,99,99,99,999,1012.9,13.8,16.5,13.2,99,99
2022,6,23,12,20,249,3.8,5.2,99,99,99,999,1012.8,13.8,16.5,13.2,99,99
2022,6,23,12,30,256,3.6,5.2,99,99,99,999,1012.7,13.8,16.5,13.2,99,99
2022,6,23,12,40,258,3,5,0.76,11.43,4.24,272,1012.7,13.8,16.5,13.2,99,99
2022,6,23,12,50,242,2.9,4.4,99,99,99,999,1012.7,13.8,16.4,13.1,99,99
2022,6,23,13,0,245,3,4.2,99,99,99,999,1012.7,13.7,16.4,13,99,99
2022,6,23,13,10,241,3.4,5,99,99,99,999,1012.8,13.7,16.4,13,99,99
2022,6,23,13,20,246,3,4.3,99,99,99,999,1012.8,13.7,16.4,13,99,99
2022,6,23,13,30,251,3.3,5.7,99,99,99,999,1012.9,13.6,16.5,12.9,99,99
2022,6,23,13,40,256,3.2,4.3,0.73,11.43,4.65,283,1012.9,13.6,16.5,12.9,99,99
2022,6,23,13,50,280,3.8,4.8,99,99,99,999,1013.1,13.6,16.5,12.9,99,99
2022,6,23,14,0,255,4.1,5.3,99,99,99,999,1013.2,13.6,16.5,12.9,99,99
2022,6,23,14,10,257,3.9,6.1,99,99,99,999,1013.3,13.6,16.5,12.9,99,99
2022,6,23,14,20,256,3.9,5.4,99,99,99,999,1013.4,13.7,16.5,13,99,99
2022,6,23,14,30,265,4.2,5.9,99,99,99,999,1013.4,13.6,16.4,12.8,99,99
2022,6,23,14,40,260,4.3,5.8,0.69,10.81,4.87,276,1013.4,13.5,16.5,12.7,99,99
2022,6,23,14,50,264,4,5,99,99,99,999,1013.5,13.6,16.5,12.8,99,99
2022,6,23,15,0,249,3.9,5,99,99,99,999,1013.6,13.7,16.5,12.9,99,99
2022,6,23,15,10,258,3.2,5.1,99,99,99,999,1013.7,13.7,16.5,12.8,99,99
2022,6,23,15,20,258,3.8,5.3,99,99,99,999,1013.7,13.8,16.5,12.9,99,99
2022,6,23,15,30,266,3.5,5.1,99,99,99,999,1013.7,13.6,16.5,12.6,99,99
2022,6,23,15,40,250,3,4.6,0.67,11.43,4.79,252,1013.7,13.7,16.5,12.7,99,99
2022,6,23,15,50,234,2.9,4.4,99,99,99,999,1013.8,13.7,16.5,12.7,99,99
2022,6,23,16,0,219,2.8,4.3,99,99,99,999,1013.7,13.7,16.6,12.6,99,99
2022,6,23,16,10,213,3.1,4.7,99,99,99,999,1013.7,13.7,16.6,12.6,99,99
2022,6,23,16,20,232,3.3,4.6,99,99,99,999,1013.7,13.8,16.6,12.7,99,99
2022,6,23,16,30,238,3.4,5.1,99,99,99,999,1013.7,14.1,16.6,13.1,99,99
2022,6,23,16,40,243,3.6,4.9,0.61,10.81,4.65,276,1013.7,14.1,16.6,13.1,99,99
2022,6,23,16,50,245,3.5,5.4,99,99,99,999,1013.7,14.2,16.6,13.3,99,99
2022,6,23,17,0,243,3.7,4.8,99,99,99,999,1013.5,14.3,16.6,13.5,99,99
2022,6,23,17,10,247,3.9,5,99,99,99,999,1013.5,14.5,16.6,13.7,99,99
2022,6,23,17,20,249,3.9,5.5,99,99,99,999,1013.4,14.6,16.6,13.8,99,99
2022,6,23,17,30,245,4.5,5.7,99,99,99,999,1013.4,14.7,16.6,13.9,99,99
2022,6,23,17,40,241,4.9,6.3,0.64,10,4.35,285,1013.4,14.8,16.6,13.9,99,99
2022,6,23,17,50,242,4.5,5.7,99,99,99,999,1013.4,14.8,16.6,14,99,99
2022,6,23,18,0,240,4.7,5.6,99,99,99,999,1013.5,14.9,16.6,14.1,99,99
2022,6,23,18,10,239,5.3,6.4,99,99,99,999,1013.5,15,16.6,14.2,99,99
2022,6,23,18,20,243,5.6,6.9,99,99,99,999,1013.4,15.1,16.6,14.3,99,99
2022,6,23,18,30,252,5.7,6.8,99,99,99,999,1013.4,15.1,16.6,14.3,99,99
2022,6,23,18,40,250,5.9,7.2,0.71,11.43,3.83,253,1013.4,15,16.7,14.2,99,99
2022,6,23,18,50,255,5.7,7.2,99,99,99,999,1013.5,14.9,16.7,14.1,99,99
2022,6,23,19,0,266,5.7,6.9,99,99,99,999,1013.4,14.9,999,14.1,99,99
2022,6,23,19,10,259,5.4,6.5,99,99,99,999,1013.5,15.1,16.8,14.3,99,99
2022,6,23,19,20,266,5.4,6.6,99,99,99,999,1013.4,15.1,16.8,14.2,99,99
2022,6,23,19,30,258,5.4,6.7,99,99,99,999,1013.3,15.2,16.8,14.3,99,99
2022,6,23,19,40,251,5.7,6.9,0.63,11.43,3.8,260,1013.2,15,16.8,14,99,99
2022,6,23,19,50,255,5.7,7,99,99,99,999,1013.2,14.8,16.8,13.8,99,99
2022,6,23,20,0,259,5.7,6.8,99,99,99,999,1013.1,14.8,16.9,13.9,99,99
2022,6,23,20,10,261,6,6.9,99,99,99,999,1013,14.8,16.9,13.8,99,99
2022,6,23,20,20,262,6.1,7.8,99,99,99,999,1012.9,14.8,16.9,13.9,99,99
2022,6,23,20,30,261,6.2,7.6,99,99,99,999,1012.9,14.9,16.9,14,99,99
2022,6,23,20,40,261,6,7.2,0.64,11.43,4.02,287,1012.8,15,16.9,14.1,99,99
2022,6,23,20,50,260,6.4,7.6,99,99,99,999,1012.7,15.1,16.9,14.2,99,99
2022,6,23,21,0,260,6.4,7.5,99,99,99,999,1012.6,15.2,16.9,14.3,99,99
2022,6,23,21,10,259,6.3,7.4,99,99,99,999,1012.7,15.3,16.9,14.4,99,99
2022,6,23,21,20,265,6.5,7.7,99,99,99,999,1012.6,15.5,16.9,14.5,99,99
2022,6,23,21,30,265,6.4,7.6,99,99,99,999,1012.6,15.5,16.9,14.5,99,99
2022,6,23,21,40,270,6.6,7.5,0.75,11.43,3.72,263,1012.6,15.4,16.9,14.3,99,99
2022,6,23,21,50,273,6.7,8,99,99,99,999,1012.5,15.5,16.9,14.4,99,99
2022,6,23,22,0,269,6.6,7.7,99,99,99,999,1012.5,15.5,16.9,14.4,99,99
2022,6,23,22,10,264,6.9,8.4,99,99,99,999,1012.3,15.4,16.9,14.3,99,99
2022,6,23,22,20,266,7,8.4,99,99,99,999,1012.4,15.3,16.9,14.2,99,99
2022,6,23,22,30,270,6.8,8.4,99,99,99,999,1012.3,15.5,16.9,14.4,99,99
2022,6,23,22,40,266,7.2,8.4,0.8,10.81,3.64,277,1012.2,15.6,16.9,14.4,99,99
2022,6,23,22,50,265,7.4,9.1,99,99,99,999,1012.1,15.6,16.9,14.4,99,99
2022,6,23,23,0,267,7.3,8.6,99,99,99,999,1012,15.6,16.9,14.4,99,99
2022,6,23,23,10,270,7.3,8.7,99,99,99,999,1011.8,15.6,16.9,14.3,99,99
2022,6,23,23,20,267,7.4,8.8,99,99,99,999,1011.8,15.6,16.9,14.2,99,99
2022,6,23,23,30,269,7.5,9.1,99,99,99,999,1011.7,15.7,16.9,14.2,99,99
2022,6,23,23,40,268,7.7,9.3,0.86,11.43,3.73,247,1011.6,15.8,16.9,14.3,99,99
2022,6,23,23,50,270,8,9.7,99,99,99,999,1011.6,15.8,16.9,14.2,99,99
2022,6,24,0,0,268,8,9.5,99,99,99,999,1011.6,15.9,16.9,14.3,99,99
2022,6,24,0,10,265,7.9,9.7,99,99,99,999,1011.5,15.9,16.8,14.3,99,99
2022,6,24,0,20,264,8.2,9.6,99,99,99,999,1011.5,15.9,16.8,14.3,99,99
2022,6,24,0,30,263,8.4,9.8,99,99,99,999,1011.4,15.9,16.8,14.3,99,99
2022,6,24,0,40,265,8.1,9.8,0.98,3.85,3.8,278,1011.3,15.9,16.8,14.3,99,99
2022,6,24,0,50,264,7.8,9.5,99,99,99,999,1011.2,15.9,16.8,14.3,99,99
2022,6,24,1,0,265,7.7,9.4,99,99,99,999,1011.2,15.9,16.8,14.4,99,99
2022,6,24,1,10,257,7.8,9.4,99,99,99,999,1011.2,15.9,16.8,14.4,99,99
2022,6,24,1,20,258,7.6,9.1,99,99,99,999,1011.2,15.8,16.8,14.3,99,99
2022,6,24,1,30,258,7.4,8.9,99,99,99,999,1011.1,15.8,16.8,14.3,99,99
2022,6,24,1,40,258,7.8,8.9,1.04,3.57,3.89,276,1011.2,15.7,16.8,14.2,99,99
2022,6,24,1,50,261,7.3,8.9,99,99,99,999,1011.2,15.7,16.8,14.3,99,99
2022,6,24,2,0,262,7.2,8.5,99,99,99,999,1011.1,15.7,16.8,14.3,99,99
2022,6,24,2,10,259,7.6,9.1,99,99,99,999,1011.1,15.6,16.8,14.3,99,99
2022,6,24,2,20,259,7.4,9.3,99,99,99,999,1011.2,15.6,16.7,14.4,99,99
2022,6,24,2,30,261,7.3,9,99,99,99,999,1011.2,15.6,16.7,14.4,99,99
2022,6,24,2,40,263,7.1,8.6,1.04,4.17,3.92,285,1011.3,15.6,16.7,14.4,99,99
2022,6,24,2,50,259,7.2,8.7,99,99,99,999,1011.2,15.6,16.7,14.5,99,99
2022,6,24,3,0,259,7.4,8.7,99,99,99,999,1011.2,15.6,16.7,14.5,99,99
2022,6,24,3,10,258,7.5,9.1,99,99,99,999,1011.2,15.5,16.7,14.4,99,99
2022,6,24,3,20,258,7.1,8.6,99,99,99,999,1011.4,15.5,16.7,14.4,99,99
2022,6,24,3,30,261,6.7,8,99,99,99,999,1011.4,15.5,16.6,14.4,99,99
2022,6,24,3,40,262,6.9,8.4,1.1,5,4.02,280,1011.5,15.5,16.6,14.4,99,99
2022,6,24,3,50,257,6.9,8.6,99,99,99,999,1011.4,15.6,16.6,14.5,99,99
2022,6,24,4,0,257,7.1,8.6,99,99,99,999,1011.5,15.6,16.6,14.5,99,99
2022,6,24,4,10,250,7,8.4,99,99,99,999,1011.4,15.6,16.6,14.5,99,99
2022,6,24,4,20,249,7.4,9,99,99,99,999,1011.3,15.7,16.6,14.6,99,99
2022,6,24,4,30,250,7.1,8.7,99,99,99,999,1011.4,15.7,16.6,14.7,99,99
2022,6,24,4,40,250,6.9,8.8,1.09,4.76,4.12,272,1011.5,15.7,16.6,14.7,99,99
2022,6,24,4,50,250,6.4,7.9,99,99,99,999,1011.5,15.7,16.5,14.8,99,99
2022,6,24,5,0,250,6.2,7.6,99,99,99,999,1011.6,15.7,16.5,14.8,99,99
2022,6,24,5,10,255,6.6,8.2,99,99,99,999,1011.6,15.7,16.5,14.7,99,99
2022,6,24,5,20,255,6.4,8,99,99,99,999,1011.6,15.7,16.5,14.7,99,99
2022,6,24,5,30,252,6.6,8,99,99,99,999,1011.7,15.7,16.5,14.7,99,99
2022,6,24,5,40,251,7,8.8,1.15,5.56,4.14,269,1011.6,15.7,16.5,14.7,99,99
2022,6,24,5,50,252,6.9,8.2,99,99,99,999,1011.7,15.6,16.5,14.6,99,99
2022,6,24,6,0,257,7.4,9,99,99,99,999,1011.6,15.5,16.5,14.5,99,99
2022,6,24,6,10,254,7.5,9.1,99,99,99,999,1011.6,15.4,16.5,14.5,99,99
2022,6,24,6,20,248,7.3,8.8,99,99,99,999,1011.6,15.1,16.5,14.3,99,99
2022,6,24,6,30,252,7.3,8.7,99,99,99,999,1011.6,14.9,16.5,14.2,99,99
2022,6,24,6,40,252,7.2,8.6,1.12,5,4.06,271,1011.7,14.8,16.5,14.2,99,99
2022,6,24,6,50,248,6.6,8.1,99,99,99,999,1011.8,14.7,16.5,14.1,99,99
2022,6,24,7,0,247,6.3,8.2,99,99,99,999,1011.8,14.7,16.5,14.2,99,99
2022,6,24,7,10,247,6.4,8.2,99,99,99,999,1011.8,14.6,16.4,14.1,99,99
2022,6,24,7,20,249,6.5,7.9,99,99,99,999,1011.6,14.7,16.4,14.3,99,99
2022,6,24,7,30,247,6.4,7.7,99,99,99,999,1011.5,14.6,16.4,14.2,99,99
2022,6,24,7,40,246,6.7,8.2,1.17,4.55,4.29,274,1011.5,14.7,16.4,14.3,99,99
2022,6,24,7,50,248,6.2,7.5,99,99,99,999,1011.5,14.7,16.4,14.2,99,99
2022,6,24,8,0,250,6.3,7.8,99,99,99,999,1011.5,14.6,16.4,14.1,99,99
2022,6,24,8,10,248,6.5,7.8,99,99,99,999,1011.5,14.6,16.4,14.1,99,99
2022,6,24,8,20,245,6.1,7.5,99,99,99,999,1011.6,14.7,999,14.2,99,99
2022,6,24,8,30,243,6.5,8.6,99,99,99,999,1011.7,14.6,16.4,14.1,99,99
2022,6,24,8,40,252,6.4,7.7,1.14,5,4.34,272,1011.6,14.5,16.4,14,99,99
2022,6,24,8,50,245,6.3,7.7,99,99,99,999,1011.6,14.6,16.4,14.1,99,99
2022,6,24,9,0,248,6,7.5,99,99,99,999,1011.7,14.6,16.4,14.1,99,99
2022,6,24,9,10,250,5.8,7.4,99,99,99,999,1011.7,14.6,16.4,14.1,99,99
2022,6,24,9,20,250,5.3,6.9,99,99,99,999,1011.8,14.5,16.4,14,99,99
2022,6,24,9,30,240,5.7,6.9,99,99,99,999,1011.5,14.4,16.4,13.9,99,99
2022,6,24,9,40,239,6.2,7.6,1.13,5.26,4.31,264,1011.5,14.4,16.4,13.9,99,99
2022,6,24,9,50,237,5.9,7.4,99,99,99,999,1011.5,14.4,16.4,13.9,99,99
2022,6,24,10,0,239,5.6,7.1,99,99,99,999,1011.6,14.4,16.4,13.9,99,99
2022,6,24,10,10,235,5.4,7,99,99,99,999,1011.6,14.4,16.4,13.9,99,99
2022,6,24,10,20,240,5.7,7.2,99,99,99,999,1011.5,14.3,16.4,13.8,99,99
2022,6,24,10,30,236,5.4,6.9,99,99,99,999,1011.6,14.2,16.4,13.8,99,99
2022,6,24,10,40,237,5,6.4,1.04,5.26,4.14,262,1011.8,14.1,16.4,13.6,99,99
2022,6,24,10,50,228,5.3,6.4,99,99,99,999,1011.7,14,16.4,13.5,99,99
2022,6,24,11,0,232,5.4,6.6,99,99,99,999,1011.8,14,16.4,13.5,99,99
2022,6,24,11,10,228,5.4,7.6,99,99,99,999,1011.8,14,16.4,13.6,99,99
2022,6,24,11,20,221,4.8,6.4,99,99,99,999,1012,13.9,16.4,13.5,99,99
2022,6,24,11,30,220,4.6,6.3,99,99,99,999,1012.2,14,16.4,13.6,99,99
2022,6,24,11,40,218,5,6.5,0.97,5.26,4.22,265,1012.2,13.9,16.4,13.5,99,99
2022,6,24,11,50,213,4.7,6.2,99,99,99,999,1012.3,13.9,16.4,13.5,99,99
2022,6,24,12,0,220,4.8,6.5,99,99,99,999,1012.2,13.9,16.4,13.6,99,99
2022,6,24,12,10,207,6,7.6,99,99,99,999,1012.2,13.8,16.4,13.5,99,99
